station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MCO,2023-12-09 6:53,64,60,86.83,70,3,0,30.15,1020.9,10,null,SCT,BKN,BKN,null,15000,18000,25000,null,null,null,null,null,null,null,null,64,KMCO 090653Z 07003KT 10SM SCT150 BKN180 BKN250 18/16 A3015 RMK AO2 SLP209 T01780156,null
PBI,2023-12-09 6:53,70,67,90.21,0,0,0.04,30.14,1020.7,10,null,SCT,BKN,OVC,null,1900,2400,5000,null,null,null,null,null,null,null,null,70,KPBI 090653Z 00000KT 10SM SCT019 BKN024 OVC050 21/19 A3014 RMK AO2 RAB27E52 SLP207 P0004 T02110194,null
MIA,2023-12-09 6:53,75,64,68.64,100,8,0,30.12,1019.9,10,null,FEW,BKN,BKN,null,4000,6500,25000,null,null,null,null,null,null,null,null,75,KMIA 090653Z 10008KT 10SM FEW040 BKN065 BKN250 24/18 A3012 RMK AO2 SLP199 T02390178 $,null
VPS,2023-12-09 6:54,64.4,62.6,93.88,110,8,0,30.06,1018.6,9,null,FEW,BKN,BKN,BKN,400,1500,2500,4200,#NAME?,null,null,null,null,null,null,64.4,KVPS 090654Z AUTO 11008KT 9SM -RA FEW004 BKN015 BKN025 BKN042 OVC150 18/17 A3006 RMK AO2 DZB39E41RAB41 CIG 015V024 BKN015 V SCT SLP186 $,null
VPS,2023-12-09 6:55,64.4,62.6,93.88,110,8,T,30.06,1018.6,9,null,FEW,FEW,BKN,BKN,200,600,1500,3400,#NAME?,null,null,null,null,null,null,64.4,KVPS 090655Z AUTO 11008KT 9SM -RA FEW002 FEW006 BKN015 BKN034 BKN044 OVC150 18/17 A3006 RMK AO2 DZB39E41RAB41 CIG 015V024 BKN015 V SCT SLP186 P0000 T01800170 $,null
VPS,2023-12-09 6:58,64.4,62.6,93.88,120,8,0,30.06,1018.6,10,null,FEW,BKN,BKN,BKN,400,1300,3700,4400,null,null,null,null,null,null,null,64.4,KVPS 090658Z AUTO 12008KT 10SM FEW004 BKN013 BKN037 BKN044 OVC150 18/17 A3006 RMK AO2 RAE58 CIG 013V024 SLP186 $,null
VPS,2023-12-09 7:28,64.4,62.6,93.88,110,7,0,30.06,1018.6,10,null,BKN,BKN,OVC,null,400,1200,4500,null,null,null,null,null,null,null,null,64.4,KVPS 090728Z AUTO 11007KT 10SM BKN004 BKN012 OVC045 18/17 A3006 RMK AO2 RAE0658 CIG 004V012 BKN004 V SCT SLP186 $,null
VPS,2023-12-09 7:43,64.4,62.6,93.88,110,7,0,30.06,1018.6,10,null,BKN,OVC,null,null,500,4800,null,null,null,null,null,null,null,null,null,64.4,KVPS 090743Z AUTO 11007KT 10SM BKN005 OVC048 18/17 A3006 RMK AO2 RAE0658 BKN V OVC SLP186 $,null
PNS,2023-12-09 7:49,69.8,66.2,88.34,170,9,0.02,30.04,null,10,null,BKN,BKN,OVC,null,1900,2700,5000,null,null,null,null,null,null,null,null,69.8,KPNS 090749Z AUTO 17009KT 10SM BKN019 BKN027 OVC050 21/19 A3004 RMK AO2 RAB22E48 P0002,null
MCO,2023-12-09 7:53,64,60,86.83,0,0,0,30.15,1020.7,10,null,SCT,BKN,BKN,null,14000,16000,25000,null,null,null,null,null,null,null,null,64,KMCO 090753Z 00000KT 10SM SCT140 BKN160 BKN250 18/16 A3015 RMK AO2 SLP207 T01780156,null
MIA,2023-12-09 7:53,75,66,73.59,100,12,0,30.11,1019.5,10,null,SCT,SCT,BKN,null,3000,6000,25000,null,null,null,null,null,null,null,null,75,KMIA 090753Z 10012KT 10SM SCT030 SCT060 BKN250 24/19 A3011 RMK AO2 SLP195 T02390189 $,null
TPA,2023-12-09 7:53,68,59,72.92,100,5,0,30.13,1020.4,10,null,SCT,BKN,null,null,11000,22000,null,null,null,null,null,null,null,null,null,68,KTPA 090753Z 10005KT 10SM SCT110 BKN220 20/15 A3013 RMK AO2 SLP204 T02000150,null
PNS,2023-12-09 7:53,70,66,87.14,170,8,0.02,30.04,1017.4,10,null,BKN,BKN,OVC,null,1900,4400,7000,null,null,null,null,null,null,null,null,70,KPNS 090753Z AUTO 17008KT 10SM BKN019 BKN044 OVC070 21/19 A3004 RMK AO2 RAB22E48 SLP174 P0002 T02110189,null
RSW,2023-12-09 7:53,63,62,96.54,70,5,0,30.1,1018.8,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63,KRSW 090753Z AUTO 07005KT 10SM CLR 17/17 A3010 RMK AO2 SLP188 T01720167,null
PBI,2023-12-09 7:53,72,69,90.28,100,9,0.01,30.13,1020.1,10,19,BKN,BKN,OVC,null,2200,2900,3700,null,#NAME?,null,null,null,null,null,null,72,KPBI 090753Z 10009G19KT 10SM -RA BKN022 BKN029 OVC037 22/21 A3013 RMK AO2 RAB0657 SLP201 P0001 T02220206,null
VPS,2023-12-09 7:55,64,62.6,95.2,110,7,T,30.05,1018.2,10,null,BKN,BKN,OVC,null,500,900,5000,null,null,null,null,null,null,null,null,64,KVPS 090755Z AUTO 11007KT 10SM BKN005 BKN009 OVC050 18/17 A3005 RMK AO2 RAE0658 SLP182 P0000 T01780170 $,null
VPS,2023-12-09 8:05,64.4,62.6,93.88,110,7,0,30.05,1018.2,10,null,SCT,BKN,OVC,null,500,1000,5000,null,null,null,null,null,null,null,null,64.4,KVPS 090805Z AUTO 11007KT 10SM SCT005 BKN010 OVC050 18/17 A3005 RMK AO2 CIG 005V010 CIG 005 RWY02 CIG 005 RWY30 SLP182 $,null
VPS,2023-12-09 8:10,64.4,62.6,93.88,100,6,0,30.05,1018.2,10,null,BKN,BKN,OVC,null,500,1000,5000,null,null,null,null,null,null,null,null,64.4,KVPS 090810Z AUTO 10006KT 10SM BKN005 BKN010 OVC050 18/17 A3005 RMK AO2 CIG 005V010 BKN005 V SCT SLP182 $,null
PNS,2023-12-09 8:17,70,66,87.14,160,8,0,30.04,null,10,null,FEW,SCT,BKN,null,1800,2500,4000,null,null,null,null,null,null,null,null,70,KPNS 090817Z AUTO 16008KT 10SM FEW018 SCT025 BKN040 21/19 A3004 RMK AO2 T02110189,null
PNS,2023-12-09 8:28,70,65,84.16,160,8,0,30.04,null,10,null,SCT,BKN,BKN,null,1600,2500,3300,null,null,null,null,null,null,null,null,70,KPNS 090828Z AUTO 16008KT 10SM SCT016 BKN025 BKN033 21/18 A3004 RMK AO2 T02110183,null
VPS,2023-12-09 8:30,64.4,62.6,93.88,90,5,0,30.05,1018.2,10,null,OVC,null,null,null,400,null,null,null,null,null,null,null,null,null,null,64.4,KVPS 090830Z AUTO 09005KT 10SM OVC004 18/17 A3005 RMK AO2 OVC V BKN SLP182 $,null
PNS,2023-12-09 8:42,69,65,87.08,170,6,0,30.04,null,10,null,FEW,BKN,OVC,null,1300,3600,9500,null,null,null,null,null,null,null,null,69,KPNS 090842Z AUTO 17006KT 10SM FEW013 BKN036 OVC095 21/18 A3004 RMK AO2 T02060183,null
PNS,2023-12-09 8:51,69.8,64.4,82.98,160,5,0,30.04,null,10,null,BKN,BKN,OVC,null,1300,2400,9500,null,null,null,null,null,null,null,null,69.8,KPNS 090851Z AUTO 16005KT 10SM BKN013 BKN024 OVC095 21/18 A3004 RMK AO2,null
MCO,2023-12-09 8:53,64,60,86.83,60,4,0,30.14,1020.5,10,null,FEW,SCT,BKN,BKN,12000,15000,17000,23000,null,null,null,null,null,null,null,64,KMCO 090853Z 06004KT 10SM FEW120 SCT150 BKN170 BKN230 18/16 A3014 RMK AO2 SLP205 T01780156 56011,null
